"x","y","Cluster"
874.670381113586,-240582.257096268,"2"
1425.90597534686,-257023.988566213,"2"
1777.30553546531,-266437.062960677,"2"
1047.45612073626,-181499.148507603,"3"
1745.17373012461,-265617.34515872,"2"
911.983477801499,-241725.761946733,"2"
1234.2657005508,-251489.962799273,"2"
1451.63256622875,-257746.299705021,"2"
195.24264465289,-227915.5938662,"2"
1818.18603050063,-267468.083718161,"2"
259.118324111102,-227024.929155679,"2"
486.468542141007,-229683.689377237,"2"
739.530429403249,-182499.769811272,"3"
1736.73765653166,-265400.76439016,"2"
464.860680901603,-229215.811098875,"2"
511.868539167059,-229857.189210348,"3"
1020.7735156378,-245060.399377791,"2"
1159.66951066153,-181375.570482828,"3"
1518.10910866719,-259588.88645947,"2"
98.8745266254077,-232693.201599801,"2"
426.692591948716,-228464.760348211,"2"
279.501609381809,-190508.567622186,"3"
952.883696385316,-181349.024735393,"4"
1132.30042120839,-248447.032656819,"2"
313.554406669329,-189175.696679782,"3"
423.071007859646,-228399.144558841,"2"
157.636031425714,-229129.980751458,"2"
1590.49004966896,-181410.901438001,"3"
714.826035776413,-182648.528912754,"3"
1844.66368922922,-268128.791045394,"2"
671.161842384803,-182949.571582188,"3"
1028.48781334019,-245296.100870474,"2"
1435.40277780181,-181335.369985514,"3"
446.967066617519,-228850.791356538,"2"
1908.62272903861,-269210.771108365,"3"
1552.08530327979,-260517.180968016,"2"
1810.89045354421,-267285.059471595,"2"
1901.13651268901,-269519.544015906,"2"
1052.21200164778,-181492.114451361,"3"
727.851299846514,-235679.430573193,"3"
619.409798290465,-233039.122987268,"2"
1330.71611955008,-254307.956991821,"2"
231.769450876079,-192866.075334595,"3"
906.149965921072,-241546.842457146,"2"
1736.15683118345,-181518.493367393,"3"
113.777057515297,-231538.213738603,"2"
214.048187139037,-227523.239920199,"2"
1923.90305929391,-270073.163956436,"2"
1235.16172083276,-181334.00794102,"3"
1349.53858602921,-254850.323363535,"2"
1895.04522982493,-181661.850350314,"3"
1269.63750432342,-252530.736030353,"2"
289.053373370089,-226966.529395982,"2"
749.785704650331,-236798.615749741,"2"
572.906409033116,-231790.043444784,"2"
1125.20966815292,-248233.302999659,"2"
856.27057534038,-240019.574525352,"2"
1996.71305220245,-271816.812333561,"2"
1956.13289331561,-270850.033534051,"2"
1710.92545196374,-183375.227482888,"4"
1555.14263164541,-181389.527876229,"3"
628.014229385116,-182881.66958559,"4"
1835.07700018048,-181605.276272995,"3"
1295.42094639205,-181319.555576064,"3"
312.852326853252,-227042.578500832,"2"
1892.12914862789,-269299.394795267,"2"
97.4398694400902,-205759.062077215,"3"
969.340995729982,-243084.162964454,"3"
1902.09754673401,-269542.995297932,"2"
1131.25156065503,-181399.146040979,"3"
604.097387699368,-232620.796281578,"2"
816.406466107533,-182119.876600156,"3"
1564.82972238495,-181395.170137961,"3"
1570.58594334311,-261018.79180521,"2"
1994.7268709383,-271769.786866586,"2"
1189.256448789,-181355.840729504,"3"
474.077521751023,-229411.946450933,"2"
518.92587776721,-184116.200391349,"4"
870.387984575318,-240451.206510044,"2"
1651.32317712479,-181452.359218163,"3"
1528.99915565426,-259887.420791397,"2"
208.47439456899,-227626.651398004,"2"
249.146232379834,-227088.527187129,"2"
1009.99599383253,-244730.839820046,"2"
1378.22418555742,-255671.917724178,"2"
98.6881438418367,-232708.989132823,"2"
89.3278490551143,-233549.048737217,"2"
634.324043820773,-233452.439515003,"2"
910.154649066394,-241669.666121207,"2"
1214.87586540266,-250916.032335845,"2"
1298.23019418491,-181319.235510507,"3"
1140.75988915759,-248701.687291602,"2"
30.5657156121017,-222689.980023438,"3"
460.722608621539,-185435.919792958,"3"
1434.38130604701,-257262.508050499,"2"
1049.86455851235,-181495.56419635,"3"
197.816984964506,-195018.883780575,"3"
1594.12189646663,-261652.974475552,"2"
682.648189575216,-234825.565291739,"2"
1835.85496741577,-181197.805956997,"4"
434.532637284504,-185928.755433596,"3"
454.199632154339,-228995.730041438,"2"
1067.6196781516,-246488.851738713,"2"
1120.53239132842,-248092.185033824,"2"
1772.95224153393,-181549.70077467,"3"
1993.69507780158,-271745.345929216,"2"
1588.70881430901,-261507.509903125,"2"
1245.88799940989,-251832.835296491,"2"
1720.28889136098,-264976.834159602,"2"
687.9432014567,-182827.715694763,"3"
318.859026539673,-227076.732331608,"2"
848.553841298258,-239783.931216233,"2"
591.015024710734,-183657.376566781,"3"
1842.11682432917,-268065.478859297,"2"
730.61043876208,-235667.979226562,"3"
798.113759631086,-238250.716736371,"2"
1747.6678542299,-181528.107364704,"3"
38.9538205069214,-239318.215570134,"3"
747.550992518987,-182454.506333426,"3"
1816.91646792853,-181588.685021815,"3"
65.6990076852953,-236149.524777967,"2"
1742.92852757631,-181524.132175089,"3"
1273.24960382387,-181323.146651779,"3"
1599.01205639157,-261784.18493506,"2"
544.279778519076,-231056.855934831,"2"
750.524921883536,-182438.0841387,"3"
1947.02631220594,-270631.341465998,"2"
314.317369833031,-227050.383256632,"2"
1603.19399210006,-261896.240683684,"2"
882.992997270878,-240346.549053311,"3"
1623.09069906842,-262427.456131293,"2"
1055.68833853803,-181487.084450289,"3"
1041.46864634078,-245692.321978486,"2"
1781.38605899806,-266540.572267669,"2"
1154.06213413546,-181379.850839957,"3"
1387.12477768165,-181323.190751045,"3"
1726.04456190753,-265125.420187749,"2"
113.380980013956,-231566.325880763,"2"
1469.97271939705,-258258.10151001,"2"
760.320428344229,-237113.322011016,"2"
1904.41974450967,-181670.920532273,"3"
197.81492720738,-227854.417814903,"2"
1297.40327943151,-181319.326643729,"3"
1399.39371658937,-256274.322008561,"2"
1345.70883272867,-254740.177495381,"2"
1652.31789710563,-263202.02196123,"2"
713.69962399614,-235730.291113666,"2"
348.240858109806,-227320.203761446,"2"
1051.77849196573,-246006.632830216,"2"
1396.31874059317,-181325.015516478,"3"
1637.40199801217,-262383.505518591,"3"
981.513541824723,-243858.646949019,"2"
1594.1376460619,-261653.397368685,"2"
1363.64220936243,-255255.02765411,"2"
1708.17012401996,-264663.112989304,"2"
256.884208026176,-227037.110483831,"2"
837.869442898233,-239458.062711839,"2"
1291.56564179229,-181320.043362803,"3"
1082.08937456827,-246928.489861749,"2"
151.570625823737,-229057.260861372,"3"
777.467114510236,-237627.853805476,"2"
381.883986640672,-227733.955179602,"2"
300.11204561409,-189672.808202915,"3"
1877.52942095985,-268941.2154713,"2"
1784.64260656565,-266623.08490065,"2"
1610.64244564946,-262095.476219335,"2"
156.228133930595,-229188.614099899,"2"
1742.13831624374,-265539.482025127,"2"
1005.29708704232,-244587.065616634,"2"
1834.81376885285,-267883.649299473,"2"
981.862548888513,-181615.624157419,"3"
544.180242958229,-231054.361422833,"2"
756.461017077783,-236997.896546887,"2"
511.791172342009,-184621.908865228,"3"
1913.32020531742,-181679.584073234,"3"
844.993489337101,-239675.288470451,"2"
421.503863525456,-186196.186482614,"3"
290.707505556705,-226968.557646481,"2"
387.809257073175,-227819.746155784,"2"
4.18038773327591,-237337.241280401,"3"
1512.63255082568,-259051.390117743,"3"
1327.77560184689,-181317.614103429,"3"
753.944644608619,-236922.719571647,"2"
1455.01448610675,-257840.872196277,"2"
1225.76176381353,-251238.540185053,"2"
411.357772806272,-228194.353774083,"2"
1259.63434693225,-181326.324370239,"3"
1200.55275449529,-181349.517412184,"3"
697.638945113849,-182760.893799755,"3"
117.176376826436,-231302.340317233,"2"
611.71982347288,-232828.238948624,"2"
655.722796144277,-234054.564683283,"2"
435.442070007854,-185910.66586519,"3"
1672.65517504345,-181468.148347593,"3"
1319.31738838914,-253978.266846522,"2"
600.289967513051,-232517.793919556,"2"
1847.59717311902,-181616.868365106,"3"
1480.21200663029,-258542.700409385,"2"
743.230614319719,-236603.390284005,"2"
455.36243303409,-229019.367667332,"2"
380.651166604956,-227716.560092725,"2"
201.503964193189,-227770.979686012,"2"
1506.27605524529,-259263.437863696,"2"
1174.13979055177,-249702.829032886,"2"
282.343834839731,-226963.64507219,"2"
555.184177651967,-231332.514948906,"2"
1738.55616900712,-265447.499512752,"2"
1755.98722100289,-265894.129570036,"2"
1010.50802052296,-244746.503348528,"2"
1977.06021762599,-181742.982806001,"3"
1119.38421267802,-248057.527167222,"2"
1684.67292136419,-264051.479369686,"2"
1711.92366952634,-181498.724416003,"3"
1213.3834555104,-250871.76070725,"2"
1622.44374656109,-181431.987094769,"3"
1185.60734039394,-250045.341960749,"2"
152.90919241024,-229331.109852255,"2"
1284.68570476691,-252970.991516777,"2"
1452.06967407538,-257758.528035943,"2"
550.101352707338,-231203.443278306,"2"
1830.05609514545,-181600.662338473,"3"
514.947799712547,-230340.125075556,"2"
804.346606779058,-238439.368501802,"2"
1202.56585610278,-250550.455397959,"2"
1441.09932287201,-257451.179861065,"2"
338.650224910156,-227227.537768102,"2"
1297.53561151519,-181319.31188725,"3"
717.431561888542,-235840.001537203,"2"
1787.10034436543,-266685.301824984,"2"
1299.39833526804,-253399.933859805,"2"
1652.18040596081,-263198.39429231,"2"
66.1072887713831,-236097.78880262,"2"
718.825490477063,-235881.029102794,"2"
1529.0607817316,-259889.107504696,"2"
421.71004855428,-228374.761522304,"2"
28.0643253284466,-223729.304444552,"3"
1512.7117020647,-259440.576864474,"2"
141.499009241832,-199580.42167773,"4"
1144.06981966682,-248801.225888936,"2"
750.895140749225,-236831.703660932,"2"
1475.02286050888,-258398.571483537,"2"
1813.61488765709,-267353.456747037,"2"
1088.76737991481,-247131.104014614,"2"
1199.79830967309,-250468.139857865,"2"
1702.33351875176,-264511.599340977,"2"
1463.51943332896,-181345.239709903,"3"
1833.89112438811,-267860.647573869,"2"
1012.61796942881,-244811.042586691,"2"
486.356922670359,-229681.201899154,"2"
185.949684484945,-195893.901456614,"3"
1546.10778146251,-260354.528428876,"2"
1787.47847667864,-266694.869868452,"2"
941.508225004512,-242198.533100066,"3"
777.958543140306,-237252.528858179,"3"
1946.90842074373,-270628.506141405,"2"
1608.69330587622,-262043.382470842,"2"
406.159316253545,-186532.105976513,"3"
125.695718569634,-230423.481778909,"3"
1133.83350474943,-181396.806335274,"3"
144.226302980535,-229733.570974855,"2"
1425.27938993189,-257006.332856573,"2"
315.944518346381,-226730.89319153,"3"
1835.06083800933,-181605.261388489,"3"
1339.805009257,-254570.171630567,"2"
1545.30529390204,-260332.670533187,"2"
1075.6486362086,-246732.900981343,"2"
1897.2835024023,-269425.450000067,"2"
1125.18117201187,-248232.443566675,"2"
875.891267182428,-240619.627868074,"2"
1144.75252564601,-181387.355194366,"3"
658.826775852305,-183044.421141345,"3"
1991.46940322405,-181757.613947418,"3"
1320.36814744348,-254008.697095241,"2"
699.199412331174,-234905.308095473,"3"
912.930793465661,-241754.820307839,"2"
1160.65408854004,-248788.104766777,"3"
109.953923123964,-231815.202873782,"2"
1326.84730658272,-254196.161679558,"2"
38.6981990156639,-219629.157730151,"3"
1700.64830367577,-264467.801651,"2"
574.989495803297,-231844.550816472,"2"
1213.34080326692,-250870.495247599,"2"
1027.06783240093,-244892.356312303,"3"
816.70112631086,-238814.05587727,"2"
17.1897792735309,-228938.387879182,"3"
160.235700450464,-229024.488048653,"2"
798.026571078655,-182200.406808703,"3"
378.510231667267,-227686.730714727,"2"
1153.03991685698,-249070.692469927,"2"
858.437071821835,-240085.771389047,"2"
1077.47155430528,-246788.275343421,"2"
59.1047640899427,-213539.748273017,"3"
239.574171148377,-192433.437638806,"3"
1364.6153408214,-255282.897862648,"2"
310.299005094111,-227029.801609086,"2"
919.285002649247,-241949.751381718,"2"
1290.118713967,-253129.562880076,"2"
1258.61757556225,-252207.368360124,"2"
401.365194773354,-228029.077033587,"2"
1958.96176128017,-181724.753752306,"3"
119.353646846895,-231156.228518631,"2"
41.6850560682251,-239735.704754417,"2"
337.931598752385,-227221.088532606,"2"
1265.51444822214,-252409.844188389,"2"
1661.59992447842,-263446.574780674,"2"
835.868240798685,-239397.083221134,"2"
704.068084782752,-182717.969780098,"3"
745.043504866741,-182468.503493521,"3"
236.83285122674,-227201.532578761,"2"
832.011631416065,-239279.620313014,"2"
1375.54349752632,-181321.242490469,"3"
1138.27714953888,-248626.987440982,"2"
534.478070381669,-230503.896056077,"3"
1704.50030254621,-181001.873657078,"4"
417.217349144631,-228295.355722588,"2"
732.10506427064,-182542.970368096,"3"
1514.1440272184,-259479.956644573,"2"
1772.7478274149,-266321.292215473,"2"
1226.19484043061,-251251.355310276,"2"
923.286715807027,-181754.892642572,"3"
1648.15189911956,-181450.064400429,"3"
514.163178177793,-230321.489061518,"2"
59.782938719369,-236930.314706515,"2"
881.746350820911,-181877.774855037,"3"
1975.44853465454,-181741.352677179,"3"
1325.20851840041,-254148.774106987,"2"
822.266671088599,-238983.14675235,"2"
1488.30799057265,-258767.146110163,"2"
359.45977976158,-227026.42609348,"3"
254.755894371387,-227049.809937515,"2"
84.1679646218702,-234054.334696768,"2"
651.51954199746,-233935.500328752,"2"
1015.24674973315,-244891.436477859,"2"
3.0627527365065,-236994.647342334,"4"
26.2874993150014,-224499.657108848,"3"
871.876246357044,-240496.744816238,"2"
878.973484676942,-239852.690165506,"4"
234.336174832061,-192721.497102785,"3"
1286.55174915023,-253025.477916162,"2"
1703.35901428554,-264094.26849988,"3"
348.575703017573,-227323.655887988,"2"
510.235247650314,-230228.642487943,"2"
1885.03690219674,-269125.606996184,"2"
1193.5498554222,-250282.123142864,"2"
532.961756234076,-230775.83565043,"2"
1182.48704764051,-249506.023724143,"3"
1751.9541092374,-265791.006457963,"2"
238.247113380015,-227186.514848658,"2"
891.60072198765,-241100.798964745,"2"
39.5203039538651,-240120.572838017,"2"
700.961422400182,-235357.326343814,"2"
959.915081354917,-243196.37743832,"2"
514.846443416158,-230337.716040178,"2"
742.216124689915,-236573.219327501,"2"
1116.44870549003,-247968.889898503,"2"
377.551772729056,-227673.533956819,"2"
81.6845092817991,-234309.059034727,"2"
1376.49504931101,-255622.565129107,"2"
1253.51110061334,-252057.251744692,"2"
377.996061538046,-227679.639083768,"2"
320.997215007227,-227090.245379455,"2"
1001.78498317605,-244479.571663188,"2"
148.379117630556,-199219.072400342,"3"
519.069964072509,-230438.514444412,"2"
966.173484924381,-243388.333714737,"2"
312.950862173704,-226681.541742366,"3"
369.431644250151,-227565.724528833,"2"
1898.00170667096,-269442.997984871,"2"
1926.20803645037,-270128.990130802,"2"
968.08150541103,-243030.969856679,"3"
170.168976055747,-228653.127412567,"2"
1850.92168208545,-268284.140468835,"2"
857.308013222937,-240051.271172484,"2"
1390.88678751282,-256032.650951627,"2"
75.8598826839506,-205536.251003477,"4"
1626.77302215013,-262525.420958395,"2"
840.992978051043,-239553.277821199,"2"
1344.48192985063,-254704.868529299,"2"
305.215297255726,-227007.54936639,"2"
184.813702434373,-195678.283533225,"4"
261.962665068147,-227011.094915919,"2"
1802.14054940501,-267064.99375127,"2"
1617.92886258316,-262289.947037951,"2"
91.8519435850194,-206691.146297693,"3"
92.5448852644505,-206572.5411546,"3"
1881.07061887623,-269028.245959883,"2"
468.786149012318,-185295.236166579,"3"
642.603319952901,-233684.192275994,"2"
869.222736179964,-240415.556261974,"2"
1296.72557279166,-253322.121355938,"2"
45.0572198770908,-239159.16769024,"2"
1616.19740129006,-261724.854161345,"3"
1666.86643416525,-263585.023387198,"2"
1252.22674444855,-252019.468167575,"2"
758.51610782711,-182394.900922311,"3"
1729.61245525286,-181513.090584938,"3"
138.100784234663,-229554.863298374,"3"
34.0754697516326,-221313.166561806,"3"
342.662480173293,-188211.306401249,"3"
610.945873031653,-232807.102685183,"2"
573.915924003636,-183840.00890195,"3"
1524.57805073263,-259766.336066885,"2"
1580.17120793405,-261277.604082269,"2"
661.813731159393,-234227.748928305,"2"
1016.08702756784,-181550.14996767,"3"
392.295714759241,-186856.714394759,"3"
898.427031599219,-241310.036552178,"2"
663.525125711646,-234276.543742938,"2"
1175.37790236209,-249739.845105461,"2"
617.671887123193,-232991.326791681,"2"
122.405231280817,-230957.759667182,"2"
1671.69641901335,-263711.800582962,"2"
657.571923519543,-182703.694730446,"4"
1366.67569913095,-254837.300516962,"3"
1670.34705327648,-263676.401359706,"2"
35.5579084392516,-220757.944029964,"3"
418.921933866559,-228325.285445894,"2"
651.205157779972,-233926.609871322,"2"
1963.82531658012,-271034.267396205,"2"
1398.22755503227,-256241.225059296,"2"
265.727536387787,-226995.607170343,"2"
193.631560056165,-227955.191783957,"2"
1741.22089091046,-265515.934121504,"2"
1236.6037336034,-251559.007347389,"2"
1080.47699077662,-246879.54162767,"2"
209.427624596867,-227608.226333755,"2"
1935.41690052234,-270351.616411948,"2"
1480.12584858624,-258540.30908204,"2"
1922.73609074585,-270044.884449203,"2"
1602.60242813744,-261880.398126777,"2"
1862.10320042752,-181630.448910534,"3"
1778.72598765377,-266473.110157143,"2"
360.260784190924,-227452.883669088,"2"
99.5965055442795,-232632.377918284,"2"
132.704245624768,-230071.660015327,"3"
631.385831140836,-183272.761691325,"3"
1235.67351189858,-251531.541110223,"2"
1233.25835882139,-181334.715914586,"3"
586.620915569566,-232151.556964902,"2"
1060.50682900348,-246272.443518245,"2"
677.444485020043,-234675.501428275,"2"
1119.56421636794,-248062.961012785,"2"
101.51238825571,-232473.497316031,"2"
1937.77010435326,-181703.632156308,"3"
1437.389818211,-257347.043393068,"2"
1426.95091875767,-257053.425942072,"2"
231.842551312628,-227258.9369881,"2"
869.622432334988,-240427.784344841,"2"
523.888991445406,-230554.54341545,"2"
263.602214140958,-190988.989797359,"4"
658.388680338127,-234130.271061399,"2"
371.224589128251,-227588.905293045,"2"
90.2248388438284,-203147.329812494,"4"
1218.06843297522,-251010.692244102,"2"
267.37636608959,-191046.837074035,"3"
1448.32388881397,-257653.689696933,"2"
493.678458845267,-229845.833436547,"2"
1999.94044890925,-271893.161106891,"2"
284.054186310753,-226963.553827403,"2"
42.2292948765863,-218430.690704959,"3"
1826.43817813884,-181597.350288938,"3"
319.596500802767,-188595.327198606,"4"
1748.77249914005,-265709.563778682,"2"
489.008120373602,-229740.473734925,"2"
269.490183243568,-226983.264430958,"2"
634.694310183911,-233462.769846946,"2"
1864.56783001401,-268621.825370168,"2"
1738.50561123236,-265446.200553584,"2"
1994.06088918341,-181760.25600569,"3"
517.738579845343,-184538.064440658,"3"
1544.48134028863,-260310.222622238,"2"
736.257832354535,-236396.259510512,"2"
1075.68872591815,-246734.11891966,"2"
1275.00003801951,-252687.79987805,"2"
1397.29179661502,-256214.659792348,"2"
744.437015063621,-236639.283839865,"2"
1543.05229106191,-180893.924315321,"4"
1776.56386885386,-181552.836464758,"3"
59.0997922246267,-237024.370992954,"2"
568.108354112228,-231665.063301429,"2"
1979.66119981551,-181745.616301128,"3"
1537.14624033242,-260110.146210935,"2"
242.586228391564,-227143.79406815,"2"
1581.58638371472,-261315.753104575,"2"
1176.68817397321,-249779.009094143,"2"
1934.17989139789,-270321.749635965,"2"
1357.7876407453,-255087.20743531,"2"
741.256506720819,-236544.691060167,"2"
1449.90312776817,-257697.903219411,"2"
802.796076773107,-238392.413282182,"2"
1763.84703924727,-266094.724909134,"2"
308.592027338947,-227021.852321242,"2"
968.73092452608,-243466.763312033,"2"
435.427030080348,-185910.964427646,"3"
362.817648235301,-187621.677877751,"3"
574.109606958843,-183837.868799913,"3"
903.606992552201,-241468.859221713,"2"
1214.92261034299,-250917.418780968,"2"
606.677653550569,-232690.835863698,"2"
1623.40640529824,-262435.859470784,"2"
