"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"229",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151016.873469951,-253299.092619444,-0.00761307657859381,20,45887910.7167542,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"230",-2536255.75131387,17902031458896.7,0.445780022265606,3,12000999.2577872,150673.94849301,-252688.56824133,-0.0116069407476212,20,45888596.5667081,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"231",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150809.301251806,-253759.960002832,-0.0101741342203091,20,45888325.8611905,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"232",-2537191.2732316,17902032920997.1,0.548412006866433,3,12002870.3016227,150935.258375315,-249894.727925405,0.00226686223909513,20,45888073.9469435,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"233",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151097.359850196,-254091.157256204,-0.0108262063430869,20,45887749.7439937,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"234",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150720.200312251,-254018.943243252,-0.0010934510094896,20,45888504.0630696,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"235",-2536728.0143898,17902026283413.5,0.508566752026189,4,14311441.2373823,150942.614224734,-254468.839053464,-0.0102931831198073,20,45888059.2352446,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"236",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151128.634585301,-254243.148035869,0.00213350548334528,20,45887687.1945235,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"237",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150967.836323948,-253570.092874953,0.00695387368437576,20,45888008.7910462,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"238",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150998.428680847,-253790.022015432,-0.00366754886792897,20,45887947.6063324,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"239",-2536813.10225247,17902031976782.3,0.521953836202136,3,12002113.9596644,150712.748348628,-249945.621901743,-0.0010934510094896,20,45888518.9669968,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"240",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151104.605555268,-252547.679012763,0.00923689407469768,20,45887735.2525836,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"241",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150790.93792455,-252455.966889888,0.00783871951935038,19,43578865.1344018,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"242",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150935.902768719,-251872.138424614,0.0105028669140083,20,45888072.6581567,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"243",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150521.862022063,-250043.023202208,-0.000163387251126206,20,45888900.73965,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"244",-2537147.22406381,17902032885918.7,0.548412006866433,3,12002782.2032871,150993.592219226,-252650.505743756,0.000659552917343889,20,45887957.2792556,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"245",-2537062.90684902,17902032322006.6,0.534778941412533,3,12002613.5688575,150873.362263199,-254601.288698299,-3.91711387049999e-05,20,45888197.7391677,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"246",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150909.599579039,-251596.929197292,-0.000854627139508088,20,45888125.264536,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"247",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150795.71486836,-252457.278374181,-0.00817960728501161,20,45888353.0339574,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"248",-2536676.80242626,17902031748216.9,0.498805924309898,3,12001841.360012,150847.565753965,-253786.502717157,0.000368058764105655,20,45888249.3321862,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"249",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150866.653745272,-251878.676850483,-0.00747233122635524,20,45888211.1562036,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"250",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150482.001815251,-250220.723248243,-0.00209206647949542,19,43579483.0066204,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"251",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151042.255867476,-254219.858589884,-0.0056669470010768,20,45887859.9519591,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"252",-2536779.29441882,17902031877018.7,0.509956563732036,3,12002046.3439971,150789.428728544,-254072.900671769,-0.00545157329120161,20,45888365.606237,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"253",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150473.91674447,-250223.908479487,-0.00401918636741739,20,45888996.6302052,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"254",-2536664.88974976,17902031681137.8,0.498805924309898,3,12001817.534659,150954.654981134,-253288.655875786,-0.00637962287247817,20,45888035.1537318,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"255",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150783.881324276,-252360.747346926,-0.0124909075266126,20,45888376.7010455,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"256",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150773.398550754,-253062.864761508,0.0187990209494913,20,45888397.6665926,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"257",-2537147.22406381,17902032885918.7,0.548412006866433,3,12002782.2032871,150911.406080549,-254208.120384122,0.00032146525431037,20,45888121.651533,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"258",-2537147.22406381,17902032885918.7,0.548412006866433,3,12002782.2032871,150438.851284085,-252345.268333336,-0.000497237998306278,20,45889066.7611259,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"259",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150886.199666678,-254797.404713849,-0.000830597324849744,20,45888172.0643607,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"260",-2536620.23558597,17902031686459.2,0.48851957488169,3,12001728.2263314,150947.640836828,-252290.773320163,-0.00520257068198404,19,43578551.7285772,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"261",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150706.050158801,-249482.423360224,-0.00147585916086865,20,45888532.3633765,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"262",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150778.363665129,-251709.093953086,0.00745387280705186,19,43578890.2829206,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"263",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150844.953384834,-252377.670927316,-0.0035389084190005,20,45888254.5569244,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"264",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150703.432011726,-251398.297250501,-0.0104658882336861,19,43579040.1462274,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"265",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150932.068476575,-254295.70787141,0.0116794390104244,20,45888080.3267409,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"266",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151075.284952272,-253388.933346086,0.00610297992151064,20,45887793.8937896,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"267",-2536560.88968885,17902031657163.7,0.48851957488169,3,12001609.5345371,150904.077553323,-254779.28796361,-0.0149677358653296,20,45888136.3085874,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"268",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150757.679197365,-250067.298472862,-0.00228983174035027,20,45888429.1052994,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"269",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151154.772434095,-253316.48007883,-0.00181934172908348,20,45887634.9188259,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"270",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150579.581458034,-251925.195676993,0.00601494386312106,20,45888785.300778,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"271",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150628.259488312,-250251.280405973,-0.000639411117955756,20,45888687.9447175,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"272",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150879.061255233,-253451.56496462,-0.0149350801996568,20,45888186.3411836,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"273",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150952.285442748,-253884.277306444,0.0250111797148977,20,45888039.8928086,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"274",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150810.690981506,-253848.080986376,-0.0136959499119546,20,45888323.0817311,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"275",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151007.262486248,-253693.328257281,0.0238164437147997,20,45887929.9387216,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"276",-2536813.10225247,17902031976782.3,0.521953836202136,3,12002113.9596644,150945.668172612,-251530.088442006,0.0108894345810157,20,45888053.1273489,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"277",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150470.94651786,-250481.772644023,-0.0129697450372064,18,41270007.6637719,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"278",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151006.346196955,-254524.959720423,-0.000926893258029796,20,45887931.7713002,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"279",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150918.124867737,-254422.093070773,-0.00635219385954594,20,45888108.2139586,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"280",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150876.744575835,-252907.355345034,0.00231109718359513,20,45888190.9745424,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"281",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150681.487313781,-252468.020922023,-0.0112267443222185,19,43579084.0356233,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"282",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150797.329393828,-252372.560989674,0.00783871951935038,20,45888349.8049064,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"283",-2536202.71930196,17902031453973.2,0.445780022265606,3,12000893.1937634,150605.274652005,-250290.452374175,-0.00803779557024691,19,43579236.4609469,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"284",-2536128.18636968,17902031417188.2,0.439034773377593,3,12000744.1278988,151087.367788367,-251611.571394274,0.00176991150442478,20,45887769.7281174,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"285",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150668.034416999,-249217.564551975,-0.00341105118137893,20,45888608.3948601,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"286",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150946.746872073,-254333.325172702,0.0026517499195845,20,45888050.9699499,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"287",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151050.487194811,-253531.356725058,-0.0123581990990779,20,45887843.4893045,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"288",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150807.875607597,-253850.36034763,-0.00900019565642732,20,45888328.7124789,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"289",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150818.715131993,-249762.21845483,0.00547166709719841,19,43578809.5799869,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"290",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150767.495321975,-251997.693420605,0.0160666119385481,20,45888409.4730501,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"291",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150707.877022603,-253411.726525011,0.010622095520756,20,45888528.7096489,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"292",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150953.605253206,-253940.438568217,-0.00991077944396055,20,45888037.2531877,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"293",-2536682.46587466,17902031890085.4,0.509956563732036,3,12001852.6869088,151039.943673262,-253529.134406378,0.00573651330006679,20,45887864.5763476,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"294",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150777.812878373,-249861.833039084,0.0082421664229467,20,45888388.8379373,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"295",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150872.236265852,-251211.678803821,-0.00826511026675545,20,45888199.9911624,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"296",-2535945.85683329,17902025191250.8,0.431293442862004,4,14309876.9222693,150640.06279162,-250735.740222611,-0.0127466046758353,19,43579166.8846676,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"297",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150905.234402137,-253719.371060307,-0.00241441752177287,20,45888133.9948898,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"298",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150736.216305635,-254262.919397247,-0.00970441386746677,20,45888472.0310828,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"299",-2536868.41895888,17902026573970,0.521033998432379,4,14311722.0465204,150593.841941995,-249654.343630098,0.00406013045409558,20,45888756.7798101,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"300",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150732.906066016,-250299.698616965,0.00435995405639811,19,43578981.1981189,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"301",-2536876.89203347,17902031974325.1,0.521953836202136,3,12002241.5392264,151033.085797174,-253193.63545591,0.00927272012887509,20,45887878.2920997,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"302",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150739.146430973,-253323.370729117,5.47058777558088e-05,20,45888466.1708321,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"303",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150895.707484045,-252367.147712234,-0.00867602454680115,20,45888153.048726,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"304",-2537063.98034088,17902032272492.7,0.534778941412533,3,12002615.7158412,150848.005435306,-254207.903659947,-0.00471332492973075,20,45888248.4528235,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"305",-2536897.84322699,17902032000375.8,0.521953836202136,3,12002283.4416134,150922.254839625,-252254.422181944,-0.00282319727090931,20,45888099.9540148,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"306",-2536695.76436314,17902031790764.6,0.498805924309898,3,12001879.2838857,150995.072892327,-254174.53652536,-0.00366754886792897,20,45887954.3179094,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"307",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150806.850919618,-250896.115054308,-0.00938177322556162,20,45888330.7618549,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"308",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150851.411430891,-252463.636406067,-0.00550521938651652,20,45888241.6408323,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"309",-2536833.53292269,17902031965907.3,0.521953836202136,3,12002154.8210048,150733.346465584,-252204.658488499,-0.00932344459466852,20,45888477.7707629,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"310",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150998.443287788,-253457.498483002,-0.00484556242293828,20,45887947.5771185,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"311",-2536733.33647933,17902031858703,0.509956563732036,3,12001954.4281181,150845.778115037,-253175.593474605,0.00389202565447896,20,45888252.907464,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"312",-2537063.98034088,17902032272492.7,0.534778941412533,3,12002615.7158412,150991.188860167,-253366.450395585,0.00537064518408593,20,45887962.0859738,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"313",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150914.247824203,-251809.47624856,-0.00555899671478192,20,45888115.9680457,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"314",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150884.572716557,-252740.734648922,0.0120985119770567,20,45888175.318261,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"315",-2536108.3664995,17902031416795.6,0.439034773377593,3,12000704.4881585,150684.226622872,-251666.167553771,-0.00771350722555764,19,43579078.5570051,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"316",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150731.416237378,-249855.240562409,-0.00267222990553433,19,43578984.1777761,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"317",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150637.453174526,-251196.8062988,0.000124813754475746,19,43579172.1039018,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"318",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150877.366200101,-254267.91419502,-0.0129656469113557,20,45888189.7312939,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"319",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150961.75949075,-252116.621075009,0.0116630432223277,19,43578523.4912694,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"320",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150332.279540861,-253983.324599306,-0.00700016279448359,20,45889279.9046124,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"321",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150732.490409865,-250226.493907017,0.00122697468680885,19,43578982.0294311,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"322",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151031.878033607,-254202.577252343,0.00220030647125849,20,45887880.7076269,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"323",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151000.705720288,-252899.333596288,0.00457854601713617,20,45887943.0522535,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"324",-2537191.2732316,17902032920997.1,0.548412006866433,3,12002870.3016227,150991.390828706,-251183.686598425,-0.0087626316161402,20,45887961.6820367,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"325",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150685.350806199,-249884.538893142,-0.00654242819333735,20,45888573.7620817,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"326",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150903.521679531,-252786.067925513,0.00464069861327774,20,45888137.420335,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"327",-2537078.52860568,17902032665150.5,0.548412006866433,3,12002644.8123708,150739.554677368,-249904.703884079,-0.00346210054940332,20,45888465.3543394,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"328",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150824.879938811,-254136.091777496,-0.00744428527816265,20,45888294.7038165,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"329",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150885.124491557,-250946.133524299,0.00622164411255378,20,45888174.214711,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"330",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150538.802288677,-254657.761615631,0.0021486792629096,20,45888866.8591167,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"331",-2536736.96066014,17902026403211.5,0.508566752026189,4,14311459.129923,150847.119757701,-251939.553749911,-0.00550521938651652,20,45888250.2241787,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"332",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150889.234180725,-250927.425721087,-0.00985163762902353,20,45888165.9953326,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"333",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150790.063348543,-252097.781432937,-0.00624281255133891,19,43578866.8835538,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"334",-2536996.37898298,17902032210747.1,0.534778941412533,3,12002480.5131254,150973.410791891,-251384.913168653,-0.0154146816208962,20,45887997.6421103,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"335",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150267.549282587,-249412.001268582,-0.0201315249300935,19,43579911.9116857,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"336",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150894.993357702,-250356.033471008,-0.00514918530013401,20,45888154.4769787,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"337",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,151049.105734501,-251551.854048577,0.0179125828230985,20,45887846.2522251,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"338",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150887.347289763,-250725.393756873,0.00739701768545436,20,45888169.7691146,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"339",-2536209.84535083,17902031378912,0.437102696407486,3,12000907.4458611,150564.444825208,-252735.599647471,-0.014231964665467,20,45888815.5740437,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"340",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150913.578848913,-254478.224646458,-0.0126155510776927,20,45888117.3059963,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"341",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150881.57856919,-251719.886058725,-0.000830597324849744,20,45888181.3065557,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"342",-2537063.98034088,17902032272492.7,0.534778941412533,3,12002615.7158412,150713.932664566,-252717.676278564,-0.000710887515721554,20,45888516.598365,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"343",-2536430.43026163,17902031629666.5,0.47911396113061,3,12001348.6156827,150898.673387982,-253723.41243831,-0.0129970917243488,20,45888147.1169181,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"344",-2536538.26930085,17902031660573,0.47911396113061,3,12001564.2937612,150845.083795225,-249177.604830321,-0.0082365744619215,20,45888254.2961036,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"345",-2536891.37373547,17902031975012.4,0.521953836202136,3,12002270.5026304,150753.503554183,-249413.518083223,0.00395525713079707,20,45888437.4565857,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"346",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150999.508019701,-249013.652163765,0.00301509905071491,20,45887945.4476547,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"347",-2536895.0680699,17902032031337.5,0.521953836202136,3,12002277.8912992,150971.705117623,-250320.099712132,-0.00325784040507124,20,45888001.0534588,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"348",-2537191.2732316,17902032920997.1,0.548412006866433,3,12002870.3016227,150900.736129909,-251220.482002707,-0.00711782827847327,20,45888142.9914343,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"349",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150993.754281577,-248711.664772439,-0.00169599321602713,20,45887956.9551309,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"350",-2537191.2732316,17902032920997.1,0.548412006866433,3,12002870.3016227,151068.916942747,-253829.44001328,-0.00136030886087894,20,45887806.6298086,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"351",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150555.541860411,-249558.222271776,0.0048666536889235,20,45888833.3799733,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"352",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150676.73576077,-253017.885444959,0.00791328167068575,20,45888590.9921726,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"353",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150915.628014605,-252722.424503644,0.00973020440485804,20,45888113.2076649,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"354",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150865.201596469,-253255.126962554,0.0195502502526024,20,45888214.0605012,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"355",-2536627.95604695,17902031678838.4,0.48851957488169,3,12001743.6672534,151067.105824499,-252172.421253555,0.00217806678880615,20,45887810.2520451,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"356",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150831.844656876,-250140.301909393,0.00782002207453678,20,45888280.7743803,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"357",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150873.62728811,-252713.442801326,0.00113596302244506,20,45888197.2091179,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"358",-2537191.2732316,17902032920997.1,0.548412006866433,3,12002870.3016227,150860.44401996,-254158.031010413,-0.00629743637944404,20,45888223.5756542,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"359",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150682.332309172,-249037.786249442,0.00244315565165128,20,45888579.7990758,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"360",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150430.006038644,-250716.637171446,0.0119390695759572,18,41270089.5447304,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"361",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150896.18747897,-251223.357892667,-0.00594197558929817,20,45888152.0887362,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"362",-2536701.60633596,17902031800163.8,0.509956563732036,3,12001890.9678314,150923.641207986,-254641.496001168,-0.00752852605575815,20,45888097.1812781,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"363",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150936.54317316,-252449.726142013,-0.00479257033940184,20,45888071.3773478,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
"364",-2537286.46351198,17902038543903.5,0.562832161837819,2,9693563.2287402,150618.629263169,-251316.475153895,0.00754817027050209,19,43579209.7517245,-1035188.03256752,-94836300404.2151,0,1,4379868.91340807
